home_type,state,borough,zip,lot_size,house_area,bedrooms,bathrooms,price
SINGLE_FAMILY,NY,BRONX,10469,0.0574,1215.0,3.0,3,775000
MULTI_FAMILY,NY,BRONX,10466,0.0,2632.0,6.0,4,1500000
MULTI_FAMILY,NY,Bronx,10465,0.1148,2877.0,9.0,4,1500000
CONDO,NY,BRONX,10462,,665.0,1.0,1,175000
CONDO,NY,BRONX,10452,,650.0,1.0,1,125000
CONDO,NY,BRONX,10473,,1068.0,3.0,3,459000
CONDO,NY,Bronx,10451,,850.0,2.0,1,228000
CONDO,NY,Bronx,10463,,850.0,1.0,1,299000
MULTI_FAMILY,NY,Bronx,10472,0.05,2530.0,6.0,3,670000
MULTI_FAMILY,NY,BRONX,10469,0.0,2684.0,5.0,3,925000
SINGLE_FAMILY,NY,BRONX,10469,0.0505,1879.0,3.0,2,625000
CONDO,NY,BRONX,10452,,650.0,1.0,1,110000
SINGLE_FAMILY,NY,Bronx,10469,0.0393,1224.0,0.0,0,260000
SINGLE_FAMILY,NY,Bronx,10465,,1004.0,3.0,1,339900
CONDO,NY,Bronx,10471,,1200.0,3.0,2,425000
CONDO,NY,Bronx,10451,,1057.0,2.0,1,349000
MULTI_FAMILY,NY,Bronx,10471,0.0561,1750.0,4.0,3,925000
SINGLE_FAMILY,NY,BRONX,10468,0.0261,1480.0,4.0,3,459999
MULTI_FAMILY,NY,Bronx,10454,0.0841,2280.0,5.0,3,1199000
MULTI_FAMILY,NY,BRONX,10461,0.0692,2701.0,5.0,5,1175000
MULTI_FAMILY,NY,BRONX,10469,0.0574,,4.0,2,700000
MULTI_FAMILY,NY,BRONX,10467,0.043,2750.0,4.0,2,719900
MULTI_FAMILY,NY,Bronx,10468,0.0721,2450.0,5.0,2,575000
MULTI_FAMILY,NY,Bronx,10458,0.0781,2300.0,6.0,2,905000
MULTI_FAMILY,NY,BRONX,10469,0.04,1912.0,5.0,3,735000
SINGLE_FAMILY,NY,Bronx,10467,0.0579,1158.0,0.0,0,270000
MULTI_FAMILY,NY,BRONX,10472,0.0521,2300.0,,0,975000
CONDO,NY,BRONX,10462,,891.0,2.0,1,280000
SINGLE_FAMILY,NY,Bronx,10469,0.0459,1400.0,3.0,3,750000
MULTI_FAMILY,NY,BRONX,10465,0.1286,3600.0,4.0,4,1085000
CONDO,NY,Bronx,10456,,866.0,2.0,1,197000
CONDO,NY,BRONX,10456,,580.0,1.0,1,144999
SINGLE_FAMILY,NY,Bronx,10466,0.0861,1359.0,3.0,1,550000
SINGLE_FAMILY,NY,Bronx,10463,,2000.0,6.0,3,965000
CONDO,NY,Bronx,10463,2.9399908172635,850.0,2.0,1,180180
MULTI_FAMILY,NY,BRONX,10467,0.0656,1863.0,5.0,3,690000
MULTI_FAMILY,NY,BRONX,10465,0.1148,1760.0,3.0,3,1197000
CONDO,NY,BRONX,10451,,800.0,2.0,1,369000
MULTI_FAMILY,NY,BRONX,10465,0.1071,1756.0,4.0,3,845000
CONDO,NY,BRONX,10468,,480.0,0.0,1,129999
CONDO,NY,BRONX,10463,,1127.0,3.0,2,259900
CONDO,NY,PENTHOUSE A Bronx,10463,,3057.0,5.0,6,3999000
MULTI_FAMILY,NY,BRONX,10469,0.0515,1892.0,5.0,2,799999
MULTI_FAMILY,NY,BRONX,10461,,1682.0,2.0,2,679000
CONDO,NY,Bronx,10451,,300.0,0.0,1,149000
CONDO,NY,Bronx,10466,,,4.0,3,599000
MULTI_FAMILY,NY,BRONX,10472,0.0572,4200.0,6.0,4,1300000
CONDO,NY,Bronx,10459,,843.0,3.0,2,255000
SINGLE_FAMILY,NY,BRONX,10473,0.0685,2008.0,4.0,3,749000
MULTI_FAMILY,NY,BRONX,10466,0.0574,2240.0,6.0,2,841000
CONDO,NY,BRONX,10455,,1100.0,2.0,1,269000
SINGLE_FAMILY,NY,BRONX,10469,0.0459,1944.0,3.0,3,659000
MULTI_FAMILY,NY,BRONX,10459,0.0303,3480.0,10.0,4,999999
SINGLE_FAMILY,NY,Bronx,10466,0.03,1224.0,3.0,3,449000
MULTI_FAMILY,NY,BRONX,10451,0.0735,3036.0,6.0,4,999000
MULTI_FAMILY,NY,Bronx,10453,0.0459,3132.0,8.0,4,925000
MULTI_FAMILY,NY,BRONX,10467,0.0509,1984.0,4.0,4,790000
MULTI_FAMILY,NY,BRONX,10469,0.1148,2538.0,4.0,3,1200000
SINGLE_FAMILY,NY,BRONX,10467,0.1311,1332.0,4.0,3,700000
CONDO,NY,BRONX,10474,,800.0,1.0,1,120000
CONDO,NY,BRONX,10462,,850.0,2.0,1,240000
SINGLE_FAMILY,NY,BRONX,10473,0.0574,1683.0,3.0,3,575000
MULTI_FAMILY,NY,BRONX,10467,0.043,2750.0,4.0,2,719900
MULTI_FAMILY,NY,BRONX,10465,0.1148,3112.0,4.0,3,999999
SINGLE_FAMILY,NY,Bronx,10462,0.0172,745.0,1.0,1,149990
SINGLE_FAMILY,NY,BRONX,10473,0.0859,2016.0,3.0,3,699000
CONDO,NY,BRONX,10462,,650.0,1.0,1,205000
SINGLE_FAMILY,NY,BRONX,10472,,1929.0,3.0,2,799999
CONDO,NY,Bronx,10468,8.15,650.0,1.0,1,130000
SINGLE_FAMILY,NY,Bronx,10471,,2000.0,3.0,2,699000
MULTI_FAMILY,NY,BRONX,10464,0.1917,2767.0,6.0,3,700000
MULTI_FAMILY,NY,BRONX,10469,0.0505,1874.0,6.0,3,795000
CONDO,NY,Bronx,10471,,400.0,0.0,1,139000
CONDO,NY,Bronx,10461,,,1.0,1,169950
MULTI_FAMILY,NY,Bronx,10458,0.0635,4436.0,12.0,6,1495000
MULTI_FAMILY,NY,Bronx,10475,,,6.0,5,999000
CONDO,NY,BRONX,10462,,819.0,2.0,1,260000
CONDO,NY,Bronx,10471,,850.0,2.0,1,220000
CONDO,NY,Bronx,10463,,1200.0,2.0,2,435000
CONDO,NY,Bronx,10467,1.5300045913682,1000.0,2.0,1,182000
MULTI_FAMILY,NY,Bronx,10459,0.0355,5300.0,8.0,3,795000
MULTI_FAMILY,NY,BRONX,10462,0.0574,1520.0,3.0,2,715000
CONDO,NY,BRONX,10462,,,1.0,1,189000
CONDO,NY,BRONX,10473,,1311.0,3.0,2,485900
MULTI_FAMILY,NY,BRONX,10456,0.0379,1836.0,7.0,4,695000
SINGLE_FAMILY,NY,BRONX,10461,0.0465,1400.0,3.0,2,699000
MULTI_FAMILY,NY,Bronx,10473,0.06,1428.0,6.0,4,949000
CONDO,NY,Bronx,10463,,900.0,1.0,1,295000
CONDO,NY,Bronx,10465,,1234.0,2.0,3,449888
SINGLE_FAMILY,NY,BRONX,10473,0.0635,1025.0,3.0,1,375000
SINGLE_FAMILY,NY,Bronx,10465,,750.0,2.0,1,295000
SINGLE_FAMILY,NY,BRONX,10465,0.0515,1188.0,3.0,2,549900
CONDO,NY,BRONX,10459,0.0459,857.0,2.0,1,250000
CONDO,NY,Bronx,10463,,850.0,1.0,1,299000
CONDO,NY,BRONX,10467,,500.0,0.0,1,90000
CONDO,NY,Bronx,10451,,450.0,0.0,1,139000
SINGLE_FAMILY,NY,BRONX,10466,0.0415,1400.0,3.0,2,580000
CONDO,NY,Bronx,10471,,1200.0,3.0,2,499000
MULTI_FAMILY,NY,Bronx,10463,0.0554,3312.0,8.0,6,1350000
MULTI_FAMILY,NY,BRONX,10463,0.0574,2221.0,6.0,4,900000
CONDO,NY,Bronx,10463,,1100.0,2.0,2,345000
CONDO,NY,BRONX,10464,5.3002,1429.0,2.0,2,710000
SINGLE_FAMILY,NY,BRONX,10469,0.0392,1674.0,3.0,2,560000
MULTI_FAMILY,NY,BRONX,10467,,2330.0,3.0,3,590000
CONDO,NY,Bronx,10462,,950.0,3.0,1,295000
CONDO,NY,Bronx,10463,,1768.0,3.0,4,1200000
CONDO,NY,Bronx,10465,,1172.0,3.0,2,499000
MULTI_FAMILY,NY,BRONX,10461,,1682.0,2.0,2,679000
CONDO,NY,BRONX,10461,,550.0,0.0,1,119000
SINGLE_FAMILY,NY,Bronx,10459,0.0466,1500.0,3.0,2,479000
CONDO,NY,Bronx,10463,0.0233,1013.0,2.0,2,620000
MULTI_FAMILY,NY,BRONX,10466,0.0,1728.0,4.0,2,690000
MULTI_FAMILY,NY,Bronx,10455,0.0433,2970.0,7.0,5,1095000
MULTI_FAMILY,NY,BRONX,10456,0.0379,2560.0,6.0,3,779000
MULTI_FAMILY,NY,BRONX,10472,0.0572,4200.0,6.0,4,1300000
SINGLE_FAMILY,NY,BRONX,10465,0.0413,1998.0,3.0,2,619000
CONDO,NY,Bronx,10463,,1000.0,1.0,1,484900
SINGLE_FAMILY,NY,BRONX,10461,0.0494,1800.0,3.0,2,730000
CONDO,NY,Bronx,10463,,950.0,2.0,1,289000
SINGLE_FAMILY,NY,BRONX,10465,0.0515,1188.0,3.0,2,549900
SINGLE_FAMILY,NY,Bronx,10466,0.0861,1359.0,3.0,1,550000
SINGLE_FAMILY,NY,BRONX,10465,0.0597,988.0,2.0,2,475000
SINGLE_FAMILY,NY,Bronx,10471,0.39944903581267,3171.0,6.0,5,2340000
CONDO,NY,Bronx,10463,,,2.0,1,250000
SINGLE_FAMILY,NY,BRONX,10469,0.0459,2217.0,3.0,3,679000
CONDO,NY,Bronx,10471,,400.0,0.0,1,139000
MULTI_FAMILY,NY,BRONX,10472,0.0521,2300.0,,0,975000
SINGLE_FAMILY,NY,Bronx,10471,0.29345730027548,7000.0,8.0,8,3695000
SINGLE_FAMILY,NY,Bronx,10472,0.0471,2560.0,0.0,0,369000
CONDO,NY,BRONX,10460,,890.0,2.0,1,130000
SINGLE_FAMILY,NY,BRONX,10456,0.06,,4.0,2,750000
MULTI_FAMILY,NY,Bronx,10453,0.0663,3300.0,5.0,4,849000
CONDO,NY,Bronx,10459,,2895.0,2.0,1,189000
SINGLE_FAMILY,NY,Bronx,10459,0.04,1152.0,3.0,2,529999
CONDO,NY,BRONX,10468,,700.0,1.0,1,140000
CONDO,NY,Bronx,10463,,1300.0,2.0,2,350000
SINGLE_FAMILY,NY,BRONX,10473,0.0406,1908.0,4.0,2,635000
MULTI_FAMILY,NY,BRONX,10472,0.1722,4500.0,,0,2500000
CONDO,NY,BRONX,10465,,603.0,1.0,1,275000
SINGLE_FAMILY,NY,BRONX,10473,0.0859,2016.0,3.0,3,699000
CONDO,NY,Bronx,10451,,450.0,0.0,1,139000
MULTI_FAMILY,NY,Bronx,10471,0.0874,4299.0,9.0,6,1999000
MULTI_FAMILY,NY,BRONX,10461,0.109,3600.0,6.0,2,1335000
MULTI_FAMILY,NY,Bronx,10466,0.0592,3534.0,8.0,3,675000
CONDO,NY,BRONX,10467,,,1.0,1,125000
SINGLE_FAMILY,NY,BRONX,10461,0.0574,1318.0,0.0,2,799999
CONDO,NY,BRONX,10467,,700.0,1.0,1,109000
MULTI_FAMILY,NY,BRONX,10460,0.036,1320.0,6.0,2,549999
SINGLE_FAMILY,NY,BRONX,10467,0.0603,1810.0,4.0,2,889000
MULTI_FAMILY,NY,Bronx,10466,0.0592,3534.0,8.0,3,675000
MULTI_FAMILY,NY,BRONX,10472,0.0574,3592.0,9.0,4,1100000
SINGLE_FAMILY,NY,BRONX,10461,0.1722,1648.0,4.0,3,1288000
SINGLE_FAMILY,NY,BRONX,10465,0.0187,903.0,3.0,1,429000
CONDO,NY,Bronx,10463,,600.0,0.0,1,225000
CONDO,NY,BRONX,10461,,750.0,1.0,1,185000
CONDO,NY,Bronx,10463,,,2.0,2,275000
MULTI_FAMILY,NY,BRONX,10461,0.109,3600.0,6.0,2,1335000
SINGLE_FAMILY,NY,BRONX,10473,0.0574,1950.0,4.0,3,629000
MULTI_FAMILY,NY,BRONX,10457,0.0491,2640.0,4.0,2,699000
CONDO,NY,Bronx,10452,,1100.0,2.0,1,249000
SINGLE_FAMILY,NY,BRONX,10465,,1696.0,3.0,2,624999
CONDO,NY,BRONX,10460,,1027.0,2.0,1,199999
SINGLE_FAMILY,NY,BRONX,10465,0.0314,1300.0,2.0,2,559000
TOWNHOUSE,NY,BRONX,10473,0.81450872359963,936.0,2.0,2,329000
MULTI_FAMILY,NY,Bronx,10467,0.03,1700.0,3.0,3,610000
CONDO,NY,Bronx,10459,,,2.0,1,199000
SINGLE_FAMILY,NY,Bronx,10469,0.0441,1690.0,4.0,3,649000
SINGLE_FAMILY,NY,Bronx,10459,0.0466,1500.0,3.0,2,479000
MULTI_FAMILY,NY,Bronx,10466,0.0575,3734.0,7.0,3,750000
CONDO,NY,Bronx,10465,,1083.0,2.0,1,554500
MULTI_FAMILY,NY,BRONX,10472,0.0367,1920.0,7.0,4,999000
SINGLE_FAMILY,NY,Wakefield,10466,0.0545,1250.0,3.0,2,605000
MULTI_FAMILY,NY,Bronx,10457,0.0531,2900.0,11.0,3,529500
MULTI_FAMILY,NY,Bronx,10455,0.0433,2970.0,7.0,5,1095000
MULTI_FAMILY,NY,BRONX,10466,0.0985,2184.0,6.0,4,1050000
CONDO,NY,Bronx,10463,,,3.0,2,499000
SINGLE_FAMILY,NY,BRONX,10461,0.0494,1800.0,3.0,2,730000
CONDO,NY,BRONX,10471,,1650.0,4.0,2,649900
MULTI_FAMILY,NY,BRONX,10470,0.0669,1960.0,6.0,3,760000
MULTI_FAMILY,NY,Bronx,10474,0.0427,1800.0,4.0,2,598000
MULTI_FAMILY,NY,BRONX,10473,,0.0,6.0,0,899000
SINGLE_FAMILY,NY,Bronx,10472,0.037,1878.0,5.0,2,749999
CONDO,NY,Bronx,10471,,400.0,0.0,1,132500
CONDO,NY,Bronx,10463,,725.0,0.0,1,179000
CONDO,NY,BRONX,10462,,400.0,0.0,1,119000
MULTI_FAMILY,NY,Bronx,10457,0.05,2300.0,8.0,5,765000
SINGLE_FAMILY,NY,Bronx,10471,0.1721,2244.0,4.0,5,1649900
MULTI_FAMILY,NY,Bronx,10472,0.0689,3200.0,9.0,4,1325000
SINGLE_FAMILY,NY,BRONX,10465,0.0675,1638.0,3.0,3,650000
MULTI_FAMILY,NY,BRONX,10457,0.0464,3854.0,9.0,5,989000
MULTI_FAMILY,NY,BRONX,10466,0.0578,3498.0,6.0,2,899000
CONDO,NY,Bronx,10463,,1250.0,2.0,2,399900
MULTI_FAMILY,NY,Bronx,10461,0.0816,2226.0,6.0,4,1450000
MULTI_FAMILY,NY,Bronx,10466,0.0388,1728.0,3.0,2,525000
CONDO,NY,BRONX,10461,,550.0,0.0,1,119000
CONDO,NY,Bronx,10463,,950.0,2.0,1,289000
SINGLE_FAMILY,NY,Bronx,10470,0.1298,3507.0,4.0,2,489000
MULTI_FAMILY,NY,BRONX,10469,0.0,2898.0,6.0,3,949999
MULTI_FAMILY,NY,BRONX,10472,,2600.0,6.0,3,950000
CONDO,NY,Bronx,10465,,1171.0,3.0,2,585000
MULTI_FAMILY,NY,BRONX,10466,,2104.0,5.0,2,875000
MULTI_FAMILY,NY,Bronx,10466,0.0574,1974.0,5.0,2,740000
SINGLE_FAMILY,NY,BRONX,10466,0.0,1148.0,3.0,3,639000
MULTI_FAMILY,NY,Bronx,10459,0.0325,2690.0,8.0,6,1225000
CONDO,NY,Bronx,10463,,1800.0,3.0,2,925000
SINGLE_FAMILY,NY,BRONX,10465,0.0,570.0,1.0,1,285000
MULTI_FAMILY,NY,BRONX,10463,,2725.0,7.0,5,1200000
CONDO,NY,BRONX,10471,,900.0,2.0,1,385000
SINGLE_FAMILY,NY,BRONX,10461,0.0468,890.0,2.0,3,550000
SINGLE_FAMILY,NY,BRONX,10456,0.035,1328.0,3.0,1,449500
SINGLE_FAMILY,NY,BRONX,10452,0.0668,,5.0,2,525000
CONDO,NY,BRONX,10460,,900.0,2.0,1,159900
MULTI_FAMILY,NY,BRONX,10462,0.0258,1536.0,4.0,3,729000
SINGLE_FAMILY,NY,BRONX,10461,0.0505,1757.0,2.0,2,649000
MULTI_FAMILY,NY,BRONX,10452,0.0428,2580.0,8.0,3,1000000
MULTI_FAMILY,NY,Bronx,10475,0.0918,3497.0,8.0,5,1299950
CONDO,NY,Bronx,10462,,829.0,2.0,1,299000
CONDO,NY,Bronx,10451,,1050.0,2.0,2,305000
TOWNHOUSE,NY,BRONX,10473,0.0,2172.0,3.0,3,689000
MULTI_FAMILY,NY,BRONX,10457,0.0802,2940.0,6.0,3,725000
MULTI_FAMILY,NY,Bronx,10474,,,8.0,4,635000
CONDO,NY,BRONX,10462,,900.0,2.0,1,240000
MULTI_FAMILY,NY,BRONX,10462,0.0382,2910.0,6.0,2,839000
MULTI_FAMILY,NY,Accord,10466,0.0656,,5.0,3,795000
SINGLE_FAMILY,NY,Bronx,10466,0.046,1582.0,3.0,2,588000
CONDO,NY,BRONX,10465,,750.0,2.0,1,294000
SINGLE_FAMILY,NY,BRONX,10466,0.0574,1472.0,3.0,3,619000
MULTI_FAMILY,NY,BRONX,10465,0.0414,1800.0,4.0,3,775000
APARTMENT,NY,Bronx,10463,,611.0,0.0,1,199000
CONDO,NY,Bronx,10463,,1500.0,3.0,2,595000
MULTI_FAMILY,NY,Bronx,10463,0.0803,2412.0,6.0,3,925000
MULTI_FAMILY,NY,BRONX,10466,0.0209,3252.0,8.0,5,989000
CONDO,NY,BRONX,10451,,700.0,1.0,1,120000
CONDO,NY,Bronx,10463,,700.0,1.0,1,149999
CONDO,NY,Bronx,10463,,1074.0,2.0,2,485000
CONDO,NY,Bronx,10459,,,1.0,1,158000
CONDO,NY,Bronx,10463,,652.0,1.0,1,214000
CONDO,NY,Bronx,10471,,1150.0,3.0,2,425000
CONDO,NY,Bronx,10463,,,2.0,1,250000
CONDO,NY,BRONX,10451,,650.0,0.0,1,145000
CONDO,NY,BRONX,10468,,700.0,1.0,1,140000
CONDO,NY,BRONX,10465,,1414.0,2.0,2,339000
CONDO,NY,Bronx,10463,,1200.0,2.0,2,449000
CONDO,NY,BRONX,10465,,603.0,1.0,1,275000
MULTI_FAMILY,NY,Bronx,10453,0.0663,3300.0,5.0,4,849000
MULTI_FAMILY,NY,BRONX,10466,0.109,2250.0,6.0,4,1099999
MULTI_FAMILY,NY,BRONX,10465,0.0663,2088.0,4.0,3,734989
CONDO,NY,Bronx,10463,,980.0,2.0,1,485000
CONDO,NY,BRONX,10452,,650.0,1.0,1,110000
SINGLE_FAMILY,NY,BRONX,10465,0.0561,,4.0,3,688000
CONDO,NY,Bronx,10451,,,0.0,1,189000
MULTI_FAMILY,NY,BRONX,10458,0.0268,1836.0,5.0,3,875000
MULTI_FAMILY,NY,BRONX,10467,0.0763,3792.0,6.0,4,999000
MULTI_FAMILY,NY,BRONX,10467,0.0731,7879.0,25.0,15,1299999
SINGLE_FAMILY,NY,BRONX,10465,,1692.0,3.0,3,598000
MULTI_FAMILY,NY,BRONX,10473,0.064,,4.0,3,729000
MULTI_FAMILY,NY,BRONX,10456,0.0372,3360.0,8.0,3,979980
SINGLE_FAMILY,NY,BRONX,10461,0.0574,1318.0,0.0,2,799999
MULTI_FAMILY,NY,Bronx,10455,0.0526,4505.0,9.0,7,829000
CONDO,NY,Bronx,10463,,1800.0,3.0,3,899000
CONDO,NY,Bronx,10463,,2500.0,3.0,3,949000
CONDO,NY,Bronx,10469,,2550.0,7.0,3,799000
SINGLE_FAMILY,NY,Bronx,10469,,,4.0,3,629000
CONDO,NY,Bronx,10465,,570.0,2.0,1,309000
TOWNHOUSE,NY,BRONX,10469,0.0,2612.0,5.0,3,679900
CONDO,NY,BRONX,10467,,750.0,1.0,1,119000
SINGLE_FAMILY,NY,Bronx,10469,,,4.0,3,629000
SINGLE_FAMILY,NY,BRONX,10466,,1350.0,3.0,2,615000
CONDO,NY,Bronx,10463,,1019.0,2.0,1,365000
MULTI_FAMILY,NY,Bronx,10474,,,8.0,4,635000
CONDO,NY,BRONX,10471,,1200.0,3.0,2,499000
MULTI_FAMILY,NY,BRONX,10465,0.0414,1800.0,4.0,3,775000
MULTI_FAMILY,NY,BRONX,10451,0.0735,3036.0,6.0,4,999000
CONDO,NY,Bronx,10451,,,1.0,1,300000
MULTI_FAMILY,NY,BRONX,10473,,0.0,6.0,0,899000
MULTI_FAMILY,NY,BRONX,10465,,2320.0,8.0,5,969000
SINGLE_FAMILY,NY,BRONX,10469,0.0392,1674.0,3.0,2,560000
CONDO,NY,Bronx,10473,,900.0,2.0,1,305000
CONDO,NY,Bronx,10469,,2550.0,7.0,3,799000
SINGLE_FAMILY,NY,BRONX,10469,0.0406,1384.0,3.0,2,610000
CONDO,NY,Bronx,10471,,,2.0,1,222000
CONDO,NY,Bronx,10463,,1865.0,3.0,3,1150000
MULTI_FAMILY,NY,BRONX,10472,0.0367,1920.0,7.0,4,999000
MULTI_FAMILY,NY,BRONX,10465,0.1286,3600.0,4.0,4,1085000
MULTI_FAMILY,NY,BRONX,10469,0.0515,1892.0,5.0,2,799999
CONDO,NY,BRONX,10463,,850.0,1.0,1,179000
MULTI_FAMILY,NY,Bronx,10475,0.0918,3497.0,8.0,5,1299950
MULTI_FAMILY,NY,Bronx,10473,0.06,1428.0,6.0,4,949000
CONDO,NY,BRONX,10462,0.74609733700643,1100.0,2.0,1,264999
SINGLE_FAMILY,NY,BRONX,10465,0.0413,1651.0,3.0,3,659000
CONDO,NY,Bronx,10462,,650.0,1.0,1,199000
CONDO,NY,Bronx,10458,,925.0,2.0,1,250000
SINGLE_FAMILY,NY,BRONX,10466,0.0654,1485.0,3.0,3,649000
SINGLE_FAMILY,NY,BRONX,10473,0.0283,,4.0,2,629000
CONDO,NY,Bronx,10463,,725.0,0.0,1,179000
MULTI_FAMILY,NY,BRONX,10465,0.0663,2088.0,4.0,3,734989
SINGLE_FAMILY,NY,Bronx,10471,0.2025,3899.0,6.0,5,2695000
CONDO,NY,Bronx,10463,0.93262167125803,3392.0,1.0,1,224800
MULTI_FAMILY,NY,Bronx,10457,0.0531,2900.0,11.0,3,529500
MULTI_FAMILY,NY,BRONX,10462,0.121,2850.0,8.0,4,1250000
CONDO,NY,BRONX,10459,,1000.0,3.0,1,300000
MULTI_FAMILY,NY,Accord,10466,0.0656,,5.0,3,795000
SINGLE_FAMILY,NY,BRONX,10466,0.0574,1472.0,3.0,3,619000
SINGLE_FAMILY,NY,BRONX,10461,0.0468,890.0,2.0,3,550000
MULTI_FAMILY,NY,Bronx,10465,0.0859,2367.0,6.0,3,1250000
MULTI_FAMILY,NY,BRONX,10461,0.0505,1056.0,2.0,2,600000
CONDO,NY,Bronx,10463,,3000.0,4.0,3,1950000
CONDO,NY,BRONX,10460,,890.0,2.0,1,130000
CONDO,NY,BRONX,10455,,950.0,2.0,1,260000
CONDO,NY,BRONX,10473,,1377.0,3.0,3,499999
SINGLE_FAMILY,NY,BRONX,10469,0.0482,1390.0,3.0,3,715000
MULTI_FAMILY,NY,BRONX,10462,0.0675,3570.0,7.0,5,1350000
CONDO,NY,Bronx,10463,2.9399908172635,850.0,2.0,1,173683
MULTI_FAMILY,NY,BRONX,10465,0.1148,1825.0,4.0,2,1200000
SINGLE_FAMILY,NY,BRONX,10473,,1125.0,4.0,2,529000
SINGLE_FAMILY,NY,Bronx,10467,0.0579,1158.0,0.0,0,270000
SINGLE_FAMILY,NY,BRONX,10469,0.0413,1728.0,3.0,3,570000
CONDO,NY,BRONX,10471,,750.0,1.0,1,129000
MULTI_FAMILY,NY,BRONX,10466,0.0377,1892.0,4.0,3,689000
MULTI_FAMILY,NY,BRONX,10467,0.0656,3300.0,7.0,5,949000
CONDO,NY,BRONX,10462,,800.0,1.0,1,148000
CONDO,NY,Bronx,10471,,1000.0,2.0,1,349000
SINGLE_FAMILY,NY,BRONX,10469,0.0459,1140.0,3.0,2,479990
SINGLE_FAMILY,NY,Bronx,10453,0.0951,2841.0,5.0,5,849900
CONDO,NY,BRONX,10473,,1206.0,3.0,2,525000
SINGLE_FAMILY,NY,Bronx,10467,0.0913,1042.0,7.0,4,1099000
MULTI_FAMILY,NY,BRONX,10473,,2600.0,4.0,3,849999
MULTI_FAMILY,NY,BRONX,10457,0.0545,3800.0,9.0,7,1200000
CONDO,NY,Bronx,10463,,1076.0,2.0,1,315000
CONDO,NY,Bronx,10468,,975.0,2.0,2,210000
MULTI_FAMILY,NY,Bronx,10457,0.0662,2394.0,6.0,2,799000
CONDO,NY,Bronx,10462,,,2.0,2,265000
MULTI_FAMILY,NY,BRONX,10461,,4560.0,11.0,8,1499000
MULTI_FAMILY,NY,Bronx,10463,0.1148,2655.0,5.0,4,1495000
MULTI_FAMILY,NY,BRONX,10456,0.0629,3804.0,11.0,6,950000
CONDO,NY,BRONX,10468,,1068.0,1.0,1,179900
MULTI_FAMILY,NY,BRONX,10461,0.109,3588.0,5.0,3,1250000
MULTI_FAMILY,NY,BRONX,10469,0.0781,2970.0,4.0,2,1299000
CONDO,NY,Bronx,10463,,2755.0,4.0,5,3390000
MULTI_FAMILY,NY,BRONX,10473,0.0413,2325.0,5.0,4,744000
CONDO,NY,BRONX,10470,,925.0,2.0,1,229000
CONDO,NY,Bronx,10473,,900.0,2.0,1,305000
CONDO,NY,BRONX,10462,,780.0,1.0,1,109900
CONDO,NY,Bronx,10465,,,2.0,1,369000
MULTI_FAMILY,NY,BRONX,10462,0.121,2850.0,8.0,4,1250000
CONDO,NY,Bronx,10470,,1100.0,2.0,1,275000
MULTI_FAMILY,NY,Bronx,10473,0.0808,3519.0,5.0,2,848000
CONDO,NY,BRONX,10473,0.81450872359963,936.0,2.0,1,320000
MULTI_FAMILY,NY,BRONX,10469,0.0574,4564.0,6.0,6,1999999
MULTI_FAMILY,NY,BRONX,10472,0.0574,3280.0,7.0,4,1130000
CONDO,NY,BRONX,10467,,1400.0,3.0,1,251000
APARTMENT,NY,Bronx,10452,0.0446,4200.0,5.0,3,1399000
CONDO,NY,BRONX,10471,,0.0,1.0,1,135000
CONDO,NY,BRONX,10459,,1072.0,3.0,0,360000
SINGLE_FAMILY,NY,Bronx,10469,0.0574,1260.0,0.0,0,300000
CONDO,NY,Bronx,10471,,2300.0,4.0,3,1340000
MULTI_FAMILY,NY,BRONX,10461,0.0545,2950.0,6.0,3,1299000
CONDO,NY,Bronx,10463,,1000.0,2.0,1,329000
MULTI_FAMILY,NY,BRONX,10469,0.0571,2125.0,5.0,3,699000
MULTI_FAMILY,NY,Bronx,10457,0.0411,2390.0,5.0,3,750000
MULTI_FAMILY,NY,BRONX,10462,0.0574,3096.0,6.0,5,949999
SINGLE_FAMILY,NY,BRONX,10469,0.0482,1296.0,3.0,2,620000
CONDO,NY,BRONX,10467,,1500.0,3.0,1,299000
SINGLE_FAMILY,NY,Other,10473,0.0518,,4.0,2,680000
MULTI_FAMILY,NY,Bronx,10460,,,7.0,5,899000
MULTI_FAMILY,NY,BRONX,10456,0.0574,3775.0,14.0,5,1299000
CONDO,NY,BRONX,10471,,500.0,0.0,1,120000
MULTI_FAMILY,NY,BRONX,10473,0.0643,1920.0,7.0,3,860000
CONDO,NY,BRONX,10462,,802.0,2.0,1,299000
SINGLE_FAMILY,NY,BRONX,10465,0.1148,1200.0,2.0,1,699000
CONDO,NY,BRONX,10462,0.0,621.0,2.0,1,215000
MULTI_FAMILY,NY,BRONX,10466,0.0444,1912.0,4.0,3,669000
CONDO,NY,BRONX,10465,,900.0,2.0,1,315000
MULTI_FAMILY,NY,BRONX,10470,0.0458,2761.0,7.0,2,975000
MULTI_FAMILY,NY,BRONX,10465,0.0574,1768.0,5.0,4,1225000
MULTI_FAMILY,NY,BRONX,10466,0.0574,,4.0,2,650000
MULTI_FAMILY,NY,BRONX,10469,0.1991,3321.0,7.0,3,1199000
TOWNHOUSE,NY,BRONX,10466,0.0393,1152.0,3.0,3,559999
CONDO,NY,Bronx,10463,,1100.0,2.0,2,399000
CONDO,NY,Bronx,10471,,1250.0,3.0,2,529999
