home_type,state,borough,zip,lot_size,house_area,bedrooms,bathrooms,price
TOWNHOUSE,NY,Springfield Gardens,11413,,,3,2.0,2850
TOWNHOUSE,NY,Middle Village,11379,,953.0,2,2.0,3000
SINGLE_FAMILY,NY,Jamaica,11436,,,1,1.0,1400
SINGLE_FAMILY,NY,Jamaica,11434,,,5,2.0,4000
TOWNHOUSE,NY,Jamaica,11435,,,2,1.0,2650
SINGLE_FAMILY,NY,Jamaica,11435,,,3,2.0,3000
SINGLE_FAMILY,NY,Jamaica,11435,,,3,2.5,3200
SINGLE_FAMILY,NY,Flushing,11367,,,3,1.0,3300
SINGLE_FAMILY,NY,Flushing,11367,,,6,2.0,6300
SINGLE_FAMILY,NY,Laurelton,11413,,,3,2.0,3000
SINGLE_FAMILY,NY,Jamaica,11435,,1200.0,3,1.0,2850
SINGLE_FAMILY,NY,Bayside,11361,,,3,1.5,3200
SINGLE_FAMILY,NY,Flushing,11358,,,3,3.0,4000
SINGLE_FAMILY,NY,Jamaica,11433,,,1,1.0,1975
TOWNHOUSE,NY,Flushing,11355,,1100.0,3,1.0,2500
SINGLE_FAMILY,NY,Jamaica,11422,,,3,1.5,3000
SINGLE_FAMILY,NY,Jamaica,11432,,1720.0,4,1.5,4800
SINGLE_FAMILY,NY,Flushing,11385,,,1,1.0,2400
SINGLE_FAMILY,NY,Jamaica,11420,,1358.0,3,1.5,3200
SINGLE_FAMILY,NY,Saint Albans,11412,,,3,1.5,2800
SINGLE_FAMILY,NY,Flushing,11355,,2142.0,5,4.0,4800
SINGLE_FAMILY,NY,Rosedale,11422,,,3,2.0,3200
TOWNHOUSE,NY,Ridgewood,11385,,,3,1.5,2700
TOWNHOUSE,NY,Ozone Park,11416,,850.0,1,1.0,1750
SINGLE_FAMILY,NY,Flushing,11358,,2000.0,3,2.5,4000
SINGLE_FAMILY,NY,Flushing,11356,,,2,3.0,3200
TOWNHOUSE,NY,Corona,11368,,,3,1.5,3000
SINGLE_FAMILY,NY,Far Rockaway,11691,,,3,1.0,2600
TOWNHOUSE,NY,Flushing,11356,,2000.0,3,2.0,4000
TOWNHOUSE,NY,Jamaica,11422,,,3,1.0,3800
TOWNHOUSE,NY,College Pt,11356,,998.0,3,1.0,2500
SINGLE_FAMILY,NY,Bayside,11361,,,3,1.5,3950
TOWNHOUSE,NY,Bayside,11361,,,2,1.0,2600
SINGLE_FAMILY,NY,Fresh Meadows,11365,,,3,1.5,4500
SINGLE_FAMILY,NY,Jamaica Estates,11432,,1463.0,5,2.0,3700
SINGLE_FAMILY,NY,Middle Village,11379,,850.0,2,1.0,2300
TOWNHOUSE,NY,Ozone Park,11416,,,3,1.0,2550
SINGLE_FAMILY,NY,Flushing,11354,,500.0,1,1.0,1200
TOWNHOUSE,NY,Flushing,11354,,800.0,0,2.0,2950
TOWNHOUSE,NY,Flushing,11354,,1900.0,0,1.0,3100
SINGLE_FAMILY,NY,Flushing,11354,,1000.0,3,1.5,2600
SINGLE_FAMILY,NY,Flushing,11367,,1224.0,4,2.0,3500
SINGLE_FAMILY,NY,Flushing,11368,,,3,1.5,3000
TOWNHOUSE,NY,Fresh Meadows,11365,,1300.0,3,2.0,3000
TOWNHOUSE,NY,Ridgewood,11385,,550.0,1,1.0,1750
SINGLE_FAMILY,NY,Far Rockaway,11692,,2048.0,3,2.0,3500
SINGLE_FAMILY,NY,Jamaica Estates,11432,,2167.0,3,2.5,5800
SINGLE_FAMILY,NY,Arverne,11692,,,3,1.0,2800
TOWNHOUSE,NY,College Pt,11356,,871.0,2,1.0,2750
SINGLE_FAMILY,NY,Jamaica,11435,,,1,1.0,1800
SINGLE_FAMILY,NY,Flushing,11363,,750.0,1,1.0,2850
